2023-05-29 12:13:04,582 INFO: 加载预训练的ResNet模型
2023-05-29 12:13:05,034 INFO: 将模型转换为GPU上的可训练状态
2023-05-29 12:13:06,532 INFO: 定义损失函数和优化器
2023-05-29 12:13:06,532 INFO: 定义数据预处理
2023-05-29 12:13:06,532 INFO: 加载训练集和测试集
2023-05-29 12:13:08,169 INFO: 开始训练
2023-05-29 12:13:52,967 INFO: Epoch 1/10, Loss: 2.3532555155265027
2023-05-29 12:13:52,974 INFO: Epoch 1 elapsed time: 44798.25 ms, energy Usage: 2979.526 J
2023-05-29 12:14:36,190 INFO: Epoch 2/10, Loss: 2.2882847993801803
2023-05-29 12:14:36,193 INFO: Epoch 2 elapsed time: 43216.34765625 ms, energy Usage: 2933.883 J
2023-05-29 12:15:19,015 INFO: Epoch 3/10, Loss: 2.238056825674497
2023-05-29 12:15:19,018 INFO: Epoch 3 elapsed time: 42823.0078125 ms, energy Usage: 2914.0 J
2023-05-29 12:16:02,000 INFO: Epoch 4/10, Loss: 2.192872744034498
2023-05-29 12:16:02,009 INFO: Epoch 4 elapsed time: 42982.3515625 ms, energy Usage: 2917.517 J
2023-05-29 12:16:45,144 INFO: Epoch 5/10, Loss: 2.1500922637108046
2023-05-29 12:16:45,148 INFO: Epoch 5 elapsed time: 43135.35546875 ms, energy Usage: 2933.794 J
2023-05-29 12:17:27,969 INFO: Epoch 6/10, Loss: 2.1089009792376787
2023-05-29 12:17:27,978 INFO: Epoch 6 elapsed time: 42820.74609375 ms, energy Usage: 2905.831 J
2023-05-29 12:18:11,240 INFO: Epoch 7/10, Loss: 2.068891840867507
2023-05-29 12:18:11,248 INFO: Epoch 7 elapsed time: 43262.375 ms, energy Usage: 2939.044 J
2023-05-29 12:18:54,290 INFO: Epoch 8/10, Loss: 2.0298387432709717
2023-05-29 12:18:54,292 INFO: Epoch 8 elapsed time: 43042.2890625 ms, energy Usage: 2927.153 J
2023-05-29 12:19:37,135 INFO: Epoch 9/10, Loss: 1.991611481629885
2023-05-29 12:19:37,137 INFO: Epoch 9 elapsed time: 42842.5625 ms, energy Usage: 2907.172 J
2023-05-29 12:20:20,061 INFO: Epoch 10/10, Loss: 1.9541238848979656
2023-05-29 12:20:20,070 INFO: Epoch 10 elapsed time: 42923.734375 ms, energy Usage: 2918.264 J
2023-05-29 12:20:20,073 INFO: Total energy Usage: 29283.489 J
